customer_address_id,customer_id,address
2153,797482,Kompleks Cedar Blok C No. 29
2154,478805,"Veteran Avenue, Apt 125"
2155,1561532,"Gatot Subroto Street No. B, Block 28"
2156,61378,"Melati Street No. G, Block 50"
2157,669144,"Pahlawan Street No. H, Block 43"
2158,669144,"Jl. Diponegoro No. 137, RT 16/RW 2"
2159,219810,"Gatot Subroto Street No. F, Block 25"
2160,219810,"Maple Avenue, Apt 414"
2161,295586,"Pahlawan Street No. B, Block 19"
2162,1224481,"Jl. Gatot Subroto No. 88, RT 19/RW 4"
2163,1407534,Perumahan Oak No. 66
2164,1308521,"Merdeka Avenue, Apt 160"
2165,1308521,"Jl. Kartini No. 100, RT 14/RW 6"
2166,273073,"Veteran Street No. B, Block 26"
2167,273073,"Jl. Cedar No. 81, RT 5/RW 5"
2168,1915279,"Cedar Avenue, Apt 76"
2169,1278130,"Sudirman Street No. F, Block 20"
2170,1278130,Perumahan Ahmad Yani No. 141
2171,615810,"Willow Street No. E, Block 46"
2172,615810,"Sudirman Avenue, Apt 415"
2173,306301,"Kartini Street No. D, Block 45"
2174,306301,"Jl. Imam Bonjol No. 125, RT 13/RW 5"
2175,1891810,"Jl. Pine No. 87, RT 14/RW 8"
2176,497102,"Pine Avenue, Apt 37"
2177,497102,Perumahan Mangga No. 145
2178,755921,Perumahan Pine No. 50
2179,444386,Kompleks Sudirman Blok E No. 30
2180,1213168,Perumahan Diponegoro No. 227
2181,410504,Kompleks Diponegoro Blok D No. 14
2182,410504,"Merdeka Street No. F, Block 47"
2183,1844585,"Pine Street No. G, Block 44"
2184,1343073,"Jl. Ahmad Yani No. 92, RT 16/RW 3"
2185,1862550,"Jl. Melati No. 152, RT 14/RW 3"
2186,426817,"Sudirman Street No. B, Block 16"
2187,426817,"Willow Avenue, Apt 155"
2188,1411448,"Gatot Subroto Avenue, Apt 399"
2189,595268,"Pahlawan Avenue, Apt 324"
2190,595268,"Oak Avenue, Apt 6"
2191,1755275,"Jl. Gatot Subroto No. 32, RT 16/RW 9"
2192,1252709,"Jl. Willow No. 71, RT 4/RW 10"
2193,1155295,"Willow Avenue, Apt 331"
2194,667976,Kompleks Diponegoro Blok B No. 21
2195,667976,"Jl. Imam Bonjol No. 104, RT 1/RW 7"
2196,1599846,"Jl. Ahmad Yani No. 193, RT 7/RW 2"
2197,1599846,"Imam Bonjol Street No. A, Block 36"
2198,443888,Kompleks Ahmad Yani Blok A No. 9
2199,443888,Perumahan Kartini No. 335
2200,1057061,"Jl. Pahlawan No. 193, RT 2/RW 2"
2201,352046,Perumahan Mangga No. 187
2202,553458,"Merdeka Avenue, Apt 128"
2203,1537603,"Jl. Mangga No. 169, RT 18/RW 8"
2204,1537603,"Willow Street No. F, Block 34"
2205,919331,Perumahan Kartini No. 353
2206,919331,"Jl. Sudirman No. 61, RT 2/RW 4"
2207,1524771,Kompleks Kartini Blok C No. 39
2208,1289644,Perumahan Oak No. 143
2209,540426,Perumahan Maple No. 39
2210,349251,Kompleks Pine Blok C No. 26
2211,349251,"Gatot Subroto Avenue, Apt 484"
2212,1450743,"Diponegoro Avenue, Apt 275"
2213,1450743,"Gatot Subroto Street No. E, Block 41"
2214,1296913,Kompleks Imam Bonjol Blok G No. 10
2215,328179,"Pine Avenue, Apt 14"
2216,328179,Perumahan Veteran No. 40
2217,1166035,"Jl. Ahmad Yani No. 176, RT 18/RW 7"
2218,1166035,"Jl. Melati No. 164, RT 3/RW 6"
2219,1403588,Kompleks Diponegoro Blok D No. 18
2220,1403588,"Jl. Ahmad Yani No. 97, RT 8/RW 7"
2221,1191832,"Jl. Imam Bonjol No. 135, RT 10/RW 10"
2222,821004,"Jl. Oak No. 180, RT 19/RW 5"
2223,821004,Perumahan Pahlawan No. 312
2224,312196,"Jl. Imam Bonjol No. 82, RT 13/RW 3"
2225,415191,Perumahan Pine No. 245
2226,415191,Perumahan Diponegoro No. 133
2227,740618,Perumahan Diponegoro No. 337
2228,1346728,"Pine Street No. E, Block 4"
2229,1115045,"Maple Street No. H, Block 12"
2230,1115045,"Oak Avenue, Apt 409"
2231,1695505,Perumahan Mangga No. 142
2232,1695505,"Veteran Avenue, Apt 157"
2233,1898149,Kompleks Maple Blok F No. 6
2234,1625401,"Jl. Veteran No. 24, RT 6/RW 10"
2235,1438445,"Jl. Mangga No. 142, RT 16/RW 1"
2236,855159,Perumahan Diponegoro No. 246
2237,855159,"Ahmad Yani Avenue, Apt 208"
2238,544711,Perumahan Kartini No. 467
2239,1023729,"Oak Avenue, Apt 126"
2240,342993,Perumahan Cedar No. 494
2241,74092,Perumahan Veteran No. 90
2242,1835955,Kompleks Diponegoro Blok F No. 4
2243,706704,"Pine Avenue, Apt 88"
2244,706704,Kompleks Ahmad Yani Blok F No. 44
2245,1919989,Perumahan Ahmad Yani No. 149
2246,62225,"Mangga Avenue, Apt 136"
2247,62225,"Merdeka Street No. G, Block 14"
2248,1578295,Perumahan Sudirman No. 479
2249,1578295,"Willow Avenue, Apt 30"
2250,1286487,"Jl. Cedar No. 85, RT 10/RW 6"
2251,1286487,"Jl. Merdeka No. 90, RT 6/RW 7"
2252,1455822,"Jl. Ahmad Yani No. 111, RT 16/RW 4"
2253,1455822,"Jl. Diponegoro No. 106, RT 4/RW 8"
2254,1051925,"Pahlawan Street No. D, Block 31"
2255,370255,Kompleks Mangga Blok F No. 28
2256,370255,"Pahlawan Street No. B, Block 29"
2257,228676,"Diponegoro Street No. F, Block 48"
2258,228676,"Merdeka Avenue, Apt 184"
2259,1030962,"Jl. Kartini No. 73, RT 2/RW 3"
2260,1213136,"Melati Avenue, Apt 462"
2261,1213136,"Jl. Imam Bonjol No. 171, RT 7/RW 8"
2262,59109,"Jl. Maple No. 126, RT 18/RW 8"
2263,59109,"Melati Street No. G, Block 33"
2264,483501,"Ahmad Yani Street No. B, Block 2"
2265,483501,"Diponegoro Street No. F, Block 33"
2266,1946278,"Sudirman Street No. F, Block 28"
2267,1282805,"Willow Avenue, Apt 149"
2268,909427,"Gatot Subroto Avenue, Apt 390"
2269,909427,"Veteran Avenue, Apt 317"
2270,663894,Perumahan Imam Bonjol No. 128
2271,1712024,"Jl. Pahlawan No. 180, RT 8/RW 7"
2272,1712024,"Willow Street No. B, Block 45"
2273,556873,"Diponegoro Street No. D, Block 8"
2274,162384,"Sudirman Avenue, Apt 141"
2275,247993,"Maple Street No. A, Block 40"
2276,14696,"Jl. Sudirman No. 98, RT 14/RW 9"
2277,1830838,"Veteran Street No. F, Block 28"
2278,1830838,"Sudirman Avenue, Apt 262"
2279,701867,"Jl. Mangga No. 29, RT 9/RW 6"
2280,701867,Kompleks Oak Blok G No. 16
2281,982982,"Jl. Imam Bonjol No. 11, RT 1/RW 1"
2282,982982,Kompleks Kartini Blok E No. 31
2283,1190526,Perumahan Ahmad Yani No. 221
2284,1190526,"Pahlawan Street No. H, Block 24"
2285,104611,Kompleks Ahmad Yani Blok B No. 43
2286,104611,"Jl. Diponegoro No. 85, RT 12/RW 6"
2287,1520869,"Pahlawan Street No. D, Block 38"
2288,1520869,"Gatot Subroto Avenue, Apt 455"
2289,555836,"Ahmad Yani Street No. A, Block 38"
2290,966963,"Cedar Street No. B, Block 5"
2291,636549,Kompleks Willow Blok D No. 35
2292,636549,"Sudirman Street No. C, Block 13"
2293,826354,Perumahan Pahlawan No. 457
2294,826354,Perumahan Oak No. 459
2295,584527,"Ahmad Yani Avenue, Apt 467"
2296,584527,"Gatot Subroto Avenue, Apt 248"
2297,315274,Perumahan Merdeka No. 86
2298,315274,Perumahan Pahlawan No. 357
2299,1356920,Kompleks Sudirman Blok A No. 45
2300,512913,"Willow Avenue, Apt 351"
2301,947652,"Cedar Street No. G, Block 36"
2302,649653,"Pahlawan Avenue, Apt 106"
2303,649653,"Merdeka Street No. C, Block 37"
2304,724012,Perumahan Merdeka No. 451
2305,590735,Perumahan Pahlawan No. 156
2306,590735,"Mangga Street No. E, Block 36"
2307,1973591,"Veteran Street No. A, Block 35"
2308,734566,Kompleks Sudirman Blok C No. 18
2309,1423666,Kompleks Sudirman Blok D No. 14
2310,209717,"Jl. Oak No. 162, RT 20/RW 6"
2311,762594,"Jl. Pahlawan No. 185, RT 5/RW 7"
2312,762594,Perumahan Mangga No. 167
2313,458734,"Jl. Oak No. 57, RT 9/RW 3"
2314,1832215,"Jl. Ahmad Yani No. 185, RT 13/RW 5"
2315,1832215,Perumahan Kartini No. 419
2316,1527719,"Melati Street No. E, Block 14"
2317,1527719,Perumahan Pine No. 80
2318,423337,"Maple Street No. F, Block 10"
2319,423337,"Gatot Subroto Avenue, Apt 254"
2320,419700,"Imam Bonjol Avenue, Apt 418"
2321,1607367,"Willow Street No. C, Block 42"
2322,1679033,"Jl. Mangga No. 42, RT 6/RW 7"
2323,1679033,Perumahan Kartini No. 36
2324,1824614,"Jl. Maple No. 63, RT 15/RW 7"
2325,620428,Perumahan Diponegoro No. 373
2326,1638033,Perumahan Ahmad Yani No. 194
2327,36281,"Jl. Ahmad Yani No. 4, RT 2/RW 3"
2328,36281,"Gatot Subroto Street No. E, Block 10"
2329,1182950,"Jl. Ahmad Yani No. 139, RT 11/RW 2"
2330,923711,"Willow Street No. H, Block 11"
2331,659729,Kompleks Willow Blok C No. 16
2332,659729,"Jl. Pahlawan No. 161, RT 18/RW 2"
2333,752199,"Jl. Ahmad Yani No. 140, RT 10/RW 2"
2334,1608644,"Merdeka Street No. D, Block 2"
2335,1608644,"Maple Street No. G, Block 10"
2336,1388143,Kompleks Veteran Blok G No. 44
2337,1388143,"Jl. Willow No. 44, RT 4/RW 4"
2338,1606602,Kompleks Oak Blok B No. 40
2339,863237,"Jl. Oak No. 22, RT 2/RW 10"
2340,863237,"Imam Bonjol Street No. G, Block 34"
2341,1647467,Perumahan Imam Bonjol No. 348
2342,1647467,"Diponegoro Avenue, Apt 458"
2343,366481,Perumahan Mangga No. 179
2344,366481,"Jl. Pahlawan No. 128, RT 12/RW 5"
2345,158832,"Jl. Diponegoro No. 200, RT 5/RW 6"
2346,27046,"Cedar Avenue, Apt 370"
2347,1291322,"Jl. Ahmad Yani No. 148, RT 14/RW 5"
2348,1291322,"Gatot Subroto Street No. F, Block 9"
2349,1940271,"Oak Avenue, Apt 164"
2350,1247611,"Willow Avenue, Apt 356"
2351,1247611,"Melati Avenue, Apt 71"
2352,1754222,"Maple Avenue, Apt 282"
2353,842424,Perumahan Willow No. 273
2354,842424,Perumahan Veteran No. 197
2355,210475,Perumahan Maple No. 270
2356,328097,"Jl. Veteran No. 93, RT 1/RW 4"
2357,1155807,Kompleks Willow Blok C No. 8
2358,946035,Kompleks Oak Blok C No. 19
2359,748051,"Maple Street No. D, Block 14"
2360,748051,"Sudirman Street No. C, Block 8"
2361,552109,"Merdeka Avenue, Apt 357"
2362,933465,Kompleks Sudirman Blok B No. 43
2363,933465,Perumahan Gatot Subroto No. 245
2364,1791611,"Jl. Diponegoro No. 94, RT 5/RW 2"
2365,1729071,"Jl. Merdeka No. 146, RT 14/RW 3"
2366,1540709,"Diponegoro Avenue, Apt 384"
2367,1645924,"Maple Avenue, Apt 370"
2368,1645924,Kompleks Cedar Blok A No. 19
2369,1186978,"Sudirman Street No. A, Block 39"
2370,1844552,Perumahan Imam Bonjol No. 6
2371,759025,"Cedar Avenue, Apt 284"
2372,759025,Kompleks Mangga Blok D No. 28
2373,1191256,Kompleks Gatot Subroto Blok G No. 9
2374,1317374,"Sudirman Avenue, Apt 113"
2375,1352553,"Gatot Subroto Street No. H, Block 31"
2376,1352553,Kompleks Pine Blok G No. 11
2377,1511848,Kompleks Maple Blok D No. 18
2378,855486,"Jl. Gatot Subroto No. 93, RT 20/RW 6"
2379,247060,"Mangga Street No. C, Block 35"
2380,1794955,"Jl. Kartini No. 153, RT 1/RW 5"
2381,965292,Perumahan Kartini No. 327
2382,930028,"Pahlawan Street No. B, Block 37"
2383,1530895,Perumahan Willow No. 24
2384,1948503,Kompleks Gatot Subroto Blok E No. 1
2385,1244496,Kompleks Pine Blok D No. 21
2386,1244496,"Oak Avenue, Apt 499"
2387,114586,"Jl. Melati No. 105, RT 17/RW 2"
2388,622691,"Jl. Pine No. 123, RT 19/RW 1"
2389,654652,"Diponegoro Street No. H, Block 6"
2390,654652,"Jl. Veteran No. 56, RT 5/RW 3"
2391,1584231,"Diponegoro Avenue, Apt 174"
2392,1584231,Kompleks Oak Blok G No. 3
2393,1969085,"Kartini Street No. B, Block 10"
2394,1969085,Perumahan Willow No. 50
2395,328156,"Mangga Street No. B, Block 32"
2396,1993911,"Melati Avenue, Apt 87"
2397,1316980,"Gatot Subroto Street No. E, Block 37"
2398,1316980,Kompleks Oak Blok B No. 5
2399,242637,"Pahlawan Avenue, Apt 243"
2400,1956092,"Diponegoro Avenue, Apt 482"
2401,1956092,"Jl. Willow No. 11, RT 12/RW 5"
2402,1337190,"Diponegoro Avenue, Apt 226"
2403,1337190,Kompleks Melati Blok F No. 6
2404,902908,Perumahan Cedar No. 135
2405,902908,"Jl. Sudirman No. 190, RT 8/RW 9"
2406,29406,"Ahmad Yani Street No. E, Block 25"
2407,1626647,Perumahan Pine No. 438
2408,1889074,"Pine Street No. H, Block 43"
2409,1944471,Kompleks Cedar Blok H No. 42
2410,509630,"Jl. Gatot Subroto No. 47, RT 4/RW 7"
2411,509630,"Kartini Avenue, Apt 206"
2412,199977,"Jl. Melati No. 88, RT 20/RW 8"
2413,199977,"Willow Street No. B, Block 18"
2414,1503881,"Jl. Diponegoro No. 121, RT 5/RW 4"
2415,1503881,Kompleks Sudirman Blok G No. 4
2416,52407,"Willow Avenue, Apt 110"
2417,52407,"Jl. Kartini No. 6, RT 14/RW 5"
2418,191869,"Gatot Subroto Street No. C, Block 5"
2419,191869,Kompleks Pine Blok B No. 20
2420,249368,"Kartini Avenue, Apt 343"
2421,249368,Kompleks Imam Bonjol Blok A No. 6
2422,1303425,Kompleks Mangga Blok C No. 13
2423,1303425,Kompleks Maple Blok H No. 31
2424,1763388,"Oak Avenue, Apt 468"
2425,334020,"Jl. Kartini No. 20, RT 19/RW 10"
2426,334020,"Melati Street No. F, Block 1"
2427,1038815,"Diponegoro Avenue, Apt 256"
2428,685506,"Jl. Maple No. 68, RT 17/RW 1"
2429,685506,"Diponegoro Avenue, Apt 325"
2430,46929,Perumahan Ahmad Yani No. 19
2431,46929,"Kartini Street No. G, Block 45"
2432,1254267,Perumahan Pine No. 111
2433,1216036,"Kartini Street No. A, Block 24"
2434,1216036,Kompleks Merdeka Blok E No. 20
2435,1433185,"Cedar Avenue, Apt 212"
2436,377334,Kompleks Oak Blok G No. 34
2437,377334,Kompleks Ahmad Yani Blok C No. 30
2438,1479630,Kompleks Imam Bonjol Blok C No. 35
2439,1479630,"Pine Avenue, Apt 146"
2440,176708,Kompleks Ahmad Yani Blok B No. 7
2441,176708,"Jl. Merdeka No. 158, RT 14/RW 2"
2442,508169,Perumahan Ahmad Yani No. 325
2443,508169,"Sudirman Avenue, Apt 342"
2444,469895,"Kartini Avenue, Apt 115"
2445,469895,"Pine Avenue, Apt 59"
2446,1092982,"Ahmad Yani Avenue, Apt 180"
2447,1387718,"Pine Avenue, Apt 4"
2448,1387718,Kompleks Veteran Blok E No. 18
2449,60703,Kompleks Maple Blok D No. 1
2450,60703,"Sudirman Avenue, Apt 8"
2451,1926000,"Oak Street No. F, Block 22"
2452,1852202,Perumahan Maple No. 124
2453,1348046,"Pine Street No. A, Block 37"
2454,1348046,"Diponegoro Avenue, Apt 481"
2455,1940075,"Pine Street No. F, Block 34"
2456,1940075,"Maple Street No. D, Block 7"
2457,1655140,Perumahan Ahmad Yani No. 324
2458,98933,Kompleks Imam Bonjol Blok F No. 14
2459,98933,"Jl. Gatot Subroto No. 7, RT 14/RW 1"
2460,806234,"Jl. Gatot Subroto No. 147, RT 13/RW 1"
2461,1003334,"Oak Avenue, Apt 96"
2462,519124,"Mangga Street No. D, Block 35"
2463,721891,"Pahlawan Avenue, Apt 338"
2464,766344,Kompleks Gatot Subroto Blok C No. 41
2465,881464,Perumahan Ahmad Yani No. 57
2466,246489,Perumahan Ahmad Yani No. 55
2467,246489,"Mangga Street No. E, Block 12"
2468,1643716,"Jl. Willow No. 93, RT 7/RW 7"
2469,306887,"Merdeka Avenue, Apt 212"
2470,634951,"Gatot Subroto Avenue, Apt 108"
2471,1616496,"Melati Avenue, Apt 325"
2472,1616496,"Imam Bonjol Avenue, Apt 93"
2473,960504,"Jl. Imam Bonjol No. 169, RT 19/RW 10"
2474,960504,"Jl. Ahmad Yani No. 88, RT 12/RW 8"
2475,112954,"Pahlawan Street No. B, Block 13"
2476,1285697,Perumahan Merdeka No. 266
2477,1754565,"Oak Street No. B, Block 14"
2478,446319,Kompleks Diponegoro Blok D No. 6
2479,708216,Kompleks Pahlawan Blok H No. 13
2480,139899,Kompleks Mangga Blok H No. 48
2481,617191,"Pine Avenue, Apt 473"
2482,617191,"Pahlawan Street No. C, Block 13"
2483,1069223,"Ahmad Yani Avenue, Apt 299"
2484,1069223,Perumahan Mangga No. 85
2485,1331760,"Maple Avenue, Apt 453"
2486,1880779,"Pahlawan Avenue, Apt 418"
2487,1880779,Kompleks Ahmad Yani Blok G No. 28
2488,998214,Perumahan Oak No. 192
2489,862217,"Imam Bonjol Avenue, Apt 456"
2490,1588761,Perumahan Pahlawan No. 301
2491,1417697,Kompleks Oak Blok G No. 2
2492,1417697,"Jl. Imam Bonjol No. 83, RT 14/RW 3"
2493,1208673,"Gatot Subroto Street No. D, Block 43"
2494,1208673,Kompleks Oak Blok C No. 50
2495,230460,"Jl. Merdeka No. 82, RT 1/RW 6"
2496,230460,"Cedar Street No. F, Block 15"
2497,188951,"Mangga Avenue, Apt 309"
2498,1542826,Perumahan Kartini No. 53
2499,961846,Perumahan Gatot Subroto No. 294
2500,961846,"Maple Avenue, Apt 163"
2501,599009,"Kartini Street No. A, Block 32"
2502,599009,"Sudirman Avenue, Apt 141"
2503,1658595,"Jl. Ahmad Yani No. 116, RT 6/RW 10"
2504,1658595,Kompleks Pine Blok D No. 37
2505,1075969,Kompleks Merdeka Blok A No. 30
2506,1288121,"Pine Street No. A, Block 35"
2507,1288121,Perumahan Sudirman No. 173
2508,823795,"Jl. Willow No. 25, RT 14/RW 5"
2509,1648237,Kompleks Oak Blok G No. 6
2510,1648237,Perumahan Melati No. 253
2511,656307,"Mangga Avenue, Apt 357"
2512,401431,"Ahmad Yani Avenue, Apt 432"
2513,401431,Kompleks Ahmad Yani Blok A No. 15
2514,1115157,"Jl. Diponegoro No. 27, RT 11/RW 7"
2515,1724024,"Gatot Subroto Street No. D, Block 47"
2516,1838905,Perumahan Merdeka No. 479
2517,1838905,"Jl. Pahlawan No. 12, RT 4/RW 1"
2518,1563097,"Jl. Pahlawan No. 85, RT 20/RW 7"
2519,1563097,Kompleks Imam Bonjol Blok C No. 38
2520,1368025,"Jl. Diponegoro No. 82, RT 5/RW 10"
2521,1368025,"Cedar Avenue, Apt 343"
2522,1564893,Perumahan Veteran No. 296
2523,1763483,"Pahlawan Avenue, Apt 165"
2524,1763483,"Veteran Avenue, Apt 48"
2525,95362,Kompleks Gatot Subroto Blok F No. 36
2526,95362,"Kartini Street No. B, Block 5"
2527,1785164,"Jl. Kartini No. 4, RT 7/RW 8"
2528,1785164,"Kartini Avenue, Apt 250"
2529,1366571,Kompleks Kartini Blok F No. 49
2530,1439089,"Diponegoro Avenue, Apt 435"
2531,1439089,Perumahan Ahmad Yani No. 469
2532,501647,"Oak Street No. G, Block 29"
2533,435146,"Kartini Avenue, Apt 36"
2534,74602,"Imam Bonjol Avenue, Apt 352"
2535,74602,Kompleks Ahmad Yani Blok C No. 30
2536,1690310,"Jl. Veteran No. 5, RT 15/RW 3"
2537,1501402,"Jl. Willow No. 170, RT 17/RW 8"
2538,1501402,Kompleks Pahlawan Blok B No. 36
2539,981864,Kompleks Maple Blok D No. 10
2540,523546,Perumahan Maple No. 261
2541,523546,Kompleks Sudirman Blok H No. 18
2542,959462,"Jl. Sudirman No. 167, RT 13/RW 7"
2543,959462,"Mangga Street No. D, Block 26"
2544,1622493,Perumahan Pahlawan No. 272
2545,970888,Perumahan Maple No. 56
2546,970888,"Jl. Veteran No. 29, RT 8/RW 2"
2547,251502,"Jl. Pahlawan No. 62, RT 3/RW 9"
2548,1750220,Kompleks Veteran Blok G No. 26
2549,1374190,"Jl. Veteran No. 188, RT 9/RW 8"
2550,1374190,"Imam Bonjol Street No. D, Block 23"
2551,1611010,Perumahan Mangga No. 376
2552,1611010,"Jl. Ahmad Yani No. 48, RT 17/RW 10"
2553,1463814,Kompleks Veteran Blok C No. 21
2554,1463814,"Jl. Imam Bonjol No. 48, RT 11/RW 8"
2555,1564649,"Jl. Willow No. 110, RT 11/RW 1"
2556,908283,Kompleks Gatot Subroto Blok C No. 44
2557,1794224,Perumahan Oak No. 497
2558,1871511,Perumahan Merdeka No. 251
2559,1871511,"Willow Street No. B, Block 3"
2560,41232,Perumahan Mangga No. 428
2561,414399,Perumahan Imam Bonjol No. 387
2562,1043589,"Jl. Ahmad Yani No. 78, RT 11/RW 8"
2563,1609568,Kompleks Pahlawan Blok H No. 17
2564,1609568,Kompleks Cedar Blok A No. 23
2565,471610,Kompleks Willow Blok B No. 18
2566,471610,Perumahan Merdeka No. 76
2567,134666,"Diponegoro Street No. F, Block 32"
2568,134666,"Jl. Veteran No. 148, RT 14/RW 6"
2569,1851766,"Jl. Kartini No. 97, RT 4/RW 5"
2570,1697014,Perumahan Imam Bonjol No. 136
2571,1697014,Kompleks Melati Blok G No. 38
2572,1494761,Kompleks Mangga Blok D No. 3
2573,1494761,Perumahan Melati No. 428
2574,1442096,"Cedar Avenue, Apt 291"
2575,32248,Kompleks Ahmad Yani Blok A No. 32
2576,32248,"Cedar Street No. C, Block 34"
2577,1526548,Perumahan Imam Bonjol No. 156
2578,1526548,"Mangga Avenue, Apt 34"
2579,1007121,"Jl. Cedar No. 11, RT 7/RW 5"
2580,1007121,Perumahan Ahmad Yani No. 28
2581,991582,Kompleks Merdeka Blok G No. 23
2582,991582,"Jl. Sudirman No. 65, RT 5/RW 6"
2583,1307388,Perumahan Diponegoro No. 489
2584,1307388,"Jl. Pahlawan No. 37, RT 7/RW 7"
2585,1291894,Kompleks Veteran Blok A No. 31
2586,757791,"Pine Street No. G, Block 26"
2587,757791,"Jl. Pahlawan No. 78, RT 20/RW 5"
2588,488232,Perumahan Maple No. 348
2589,1220034,Perumahan Diponegoro No. 350
2590,1220034,"Pahlawan Street No. C, Block 27"
2591,103894,Kompleks Mangga Blok B No. 20
2592,327640,Perumahan Imam Bonjol No. 193
2593,327640,"Ahmad Yani Avenue, Apt 71"
2594,1901549,Kompleks Oak Blok H No. 23
2595,1901549,"Cedar Avenue, Apt 216"
2596,749044,"Merdeka Avenue, Apt 468"
2597,749044,Perumahan Merdeka No. 491
2598,1218947,"Jl. Diponegoro No. 158, RT 10/RW 4"
2599,1218947,Perumahan Oak No. 66
2600,782670,"Jl. Pine No. 33, RT 13/RW 1"
2601,782670,"Cedar Avenue, Apt 430"
2602,953338,"Jl. Sudirman No. 70, RT 4/RW 6"
2603,1340373,Kompleks Willow Blok F No. 4
2604,1735526,Perumahan Sudirman No. 360
2605,1788644,Perumahan Diponegoro No. 288
2606,1955091,"Veteran Street No. C, Block 20"
2607,1955091,Kompleks Merdeka Blok H No. 40
2608,1256040,"Jl. Gatot Subroto No. 1, RT 5/RW 10"
2609,1121756,Perumahan Ahmad Yani No. 127
2610,1701726,"Jl. Willow No. 7, RT 17/RW 8"
2611,919982,"Jl. Ahmad Yani No. 77, RT 13/RW 8"
2612,919982,"Veteran Street No. E, Block 40"
2613,746939,Perumahan Ahmad Yani No. 222
2614,746939,"Merdeka Street No. C, Block 10"
2615,1275856,"Kartini Street No. H, Block 31"
2616,735880,Kompleks Ahmad Yani Blok H No. 24
2617,735880,Kompleks Pine Blok G No. 45
2618,11048,"Maple Avenue, Apt 417"
2619,345023,"Merdeka Street No. E, Block 30"
2620,345023,"Jl. Pine No. 3, RT 19/RW 5"
2621,744792,Perumahan Cedar No. 22
2622,1662289,"Cedar Street No. H, Block 18"
2623,1662289,"Jl. Imam Bonjol No. 92, RT 17/RW 9"
2624,221338,Kompleks Pine Blok B No. 12
2625,723046,Kompleks Melati Blok H No. 46
2626,142140,Kompleks Mangga Blok G No. 5
2627,956093,"Willow Avenue, Apt 311"
2628,956093,"Pahlawan Street No. C, Block 45"
2629,31916,Perumahan Oak No. 300
2630,31916,Perumahan Pine No. 35
2631,1672753,"Jl. Imam Bonjol No. 60, RT 4/RW 2"
2632,553614,"Melati Avenue, Apt 390"
2633,553614,"Veteran Street No. B, Block 12"
2634,20637,"Gatot Subroto Avenue, Apt 32"
2635,20637,Perumahan Pahlawan No. 59
2636,929192,"Jl. Cedar No. 196, RT 12/RW 10"
2637,657661,"Melati Street No. B, Block 45"
2638,853423,"Diponegoro Avenue, Apt 327"
2639,853423,Perumahan Kartini No. 101
2640,340049,"Cedar Avenue, Apt 348"
2641,340049,Kompleks Veteran Blok D No. 48
2642,483392,"Kartini Avenue, Apt 45"
2643,889245,"Jl. Kartini No. 9, RT 5/RW 1"
2644,598126,"Gatot Subroto Avenue, Apt 175"
2645,598126,"Willow Street No. D, Block 14"
2646,484223,Perumahan Oak No. 183
2647,484223,Perumahan Diponegoro No. 411
2648,56524,"Maple Avenue, Apt 321"
2649,1414687,"Jl. Gatot Subroto No. 33, RT 17/RW 5"
2650,1414687,"Jl. Ahmad Yani No. 128, RT 8/RW 1"
2651,1973424,"Jl. Veteran No. 75, RT 9/RW 7"
2652,1973424,Kompleks Gatot Subroto Blok C No. 19
2653,1764398,Perumahan Veteran No. 437
2654,1092384,"Sudirman Avenue, Apt 280"
2655,1092384,"Jl. Willow No. 68, RT 1/RW 1"
2656,1719417,"Pahlawan Avenue, Apt 103"
2657,1719417,Kompleks Sudirman Blok C No. 14
2658,1584674,"Jl. Veteran No. 127, RT 3/RW 10"
2659,1584674,Perumahan Sudirman No. 178
2660,1391349,"Gatot Subroto Avenue, Apt 455"
2661,411317,"Pahlawan Street No. A, Block 7"
2662,411317,"Jl. Willow No. 130, RT 8/RW 6"
2663,1482175,"Mangga Avenue, Apt 401"
2664,1482175,"Merdeka Street No. A, Block 2"
2665,47663,Perumahan Pine No. 350
2666,1735732,Perumahan Willow No. 27
